"Member","Joint","Result Case","Force X (kips)","Force Y (kips)","Force Z (kips)","Moment X (kips-ft)","Moment Y (kips-ft)","Moment Z (kips-ft)"
"10032","1033","STR","3.69823921252967E-12","0","176.826543821279","0","218.272474048171","0"
"10032","1033","STR","3.17174985825645E-12","0","327.152532758038","0","333.319666556541","0"
"10033","1033","STR","-4.36120980487166E-12","0","-327.152532758038","0","-333.319666556541","0"
"10033","1033","STR","-5.34615318016422E-12","0","-176.826543821279","0","-218.272474048171","0"
"10033","1034","STR","5.34615318016422E-12","0","178.451544059698","0","307.09199044788","0"
"10033","1034","STR","4.36120980487166E-12","0","328.777532996456","0","497.30217880787","0"
"10034","1034","STR","-3.55915915727745E-12","0","-328.777532996456","0","-497.30217880787","0"
"10034","1034","STR","-3.65328353631982E-12","0","-178.451544059698","0","-307.09199044788","0"
"10034","1035","STR","3.65328353631982E-12","0","180.076543106023","0","396.724008400426","0"
"10034","1035","STR","3.55915915727745E-12","0","330.402532042782","0","662.097191676287","0"
"10035","1035","STR","-3.49747566565503E-12","0","-330.402532042782","0","-662.097191676287","0"
"10035","1035","STR","-3.68822788723447E-12","0","-180.076543106023","0","-396.724008400426","0"
"10035","1036","STR","3.68822788723447E-12","0","181.701544536535","0","487.16852150374","0"
"10035","1036","STR","3.49747566565503E-12","0","332.027533473293","0","827.704698353612","0"
"10036","1036","STR","-3.12631654443704E-12","0","-332.027533473293","0","-827.704698353612","0"
"10036","1036","STR","-3.56612193008558E-12","0","-181.701544536535","0","-487.16852150374","0"
"10036","1037","STR","3.56612193008558E-12","0","183.326543582861","0","578.425540887505","0"
"10036","1037","STR","3.12631654443704E-12","0","333.652532519619","0","994.124710668055","0"
"10037","1037","STR","-3.78643659263454E-12","0","295.187165774659","0","-578.425540887505","0"
"10037","1037","STR","-3.77412455829438E-12","0","529.903715312982","0","-918.468018059436","0"
"10037","1038","STR","3.77412455829438E-12","0","-528.278716266656","0","653.922409563906","0"
"10037","1038","STR","3.78643659263454E-12","0","-293.562166728334","0","431.238207281055","0"
"10038","1038","STR","-3.58746064595714E-12","0","293.562166728334","0","-431.238207281055","0"
"10038","1038","STR","-3.73471988944545E-12","0","528.278716266656","0","-653.922409563906","0"
"10038","1039","STR","3.73471988944545E-12","0","-526.65371722033","0","390.189302262687","0"
"10038","1039","STR","3.58746064595714E-12","0","-291.937167682008","0","284.863373486054","0"
"10039","1039","STR","-3.31837322145326E-12","0","291.937167682008","0","-284.863373486054","0"
"10039","1039","STR","-3.51276687834769E-12","0","526.65371722033","0","-390.189302262687","0"
"10039","1040","STR","3.51276687834769E-12","0","-525.028716981912","0","127.268704018615","0"
"10039","1040","STR","3.31837322145326E-12","0","-290.312167443589","0","139.301049122314","0"
"10040","1040","STR","-3.26370266940558E-12","0","170.552166261033","0","-139.301049122314","0"
"10040","1040","STR","-3.40275232690595E-12","0","405.268715799356","0","-127.268704018615","0"
"10040","1041","STR","3.40275232690595E-12","0","-403.643715560937","0","-74.959401621707","0"
"10040","1041","STR","3.26370266940558E-12","0","-168.927166022615","0","54.4312179463868","0"
"10041","1041","STR","-2.93140484905265E-12","0","168.927166022615","0","-54.4312179463868","0"
"10041","1041","STR","-3.07115246326254E-12","0","403.643715560937","0","74.959401621707","0"
"10041","1042","STR","3.07115246326254E-12","0","-402.018715322518","0","-276.375011674316","0"
"10041","1042","STR","2.93140484905265E-12","0","-167.302165784196","0","-29.6261174814685","0"
